text,label
đúng với cái tên .,0
"giá_trị đồng_tiền kém , quá đắt , 5 , 5 triệu đồng cho 4 người , ( nếu ăn no chắc phải tốn 10 triệu đồng ) .",0
"nhân_viên thái_độ rất bực_mình , cơm không ngon đắt .",0
"món sushi có_thể ăn được , nhưng ramen thì không ngon lắm , tất_nhiên , đó là một món ăn kèm , nhưng tôi cần chú_ý hơn đến nó .",1
"thức_ăn không ngon , quán nhỏ .",0
tao ngồi 45p không được 1 miếng nào vào mồm bàn bên cạnh đến sau 5p có đồ_ăn luôn nhầm_lẫn cc .,0
"lên món lâu , thịt có mùi phản_hồi thì nhân_viên còn thái_độ với khách_hàng , không bao_giờ quay lại lần nữa .",0
"món ăn ngon , chất_lượng , nhân_viên phục_vụ nhiệt_tình ạ .",1
"không_gian tương_đối đẹp , phục_vụ tạm ổn , giá_cả cần phải xem_lại .",0
"làm_ăn thất_đức , dịch_vụ kém nhất .",0
"đồ_ăn tạm được phục_vụ không có gì nổi_bật , tệ nhất_là khâu tính tiền không nhận chuyển_khoản và cà thẻ bắt khách phải tự đi rút_tiền mặt , đi nhậu ai đem 5 - 10tr tiền_mặt theo người , quá tệ .",0
"không_gian nhạt_nhẽo , đồ_ăn các món đều bình_thường mà giá thì quá đắt so với chất_lượng , mỳ ý cực chán , và đồ lên chậm .",0
"mình đến ăn đi 3 người , hiẹn tại lúc đó nhà hang không phải là đông lắm , gia_đình muốn lên tầng 2 nhưng lễ tán bảo hết chỗ và như kiểu bắt khách ngồi đâu là phải ngồi đấy , chán .",0
"cảnh_báo : quán bỏ trực_tiếp món ăn và hộp xốp nhựa vào lò_vi_sóng , khá năng gây ung_thư rất cao , cần cân_nhắc truoc khi nếm món đặc_sản này .",0
nhân_viên phục_vụ khá nhanh quán đã có thùng rác dimsum khá là bình_thường nhưng chấm sa tế thì ngon hơn hẳn quán hiện có ruồi nhìn rất mất vệ_sinh không đề_xuất ăn bánh_mì do ruồi bu vào .,0
"quán ruột gần nhà đúng kiểu ngon bổ rẻ view sông thoáng mát , nhân_viên dễ_thương nhiệt_tình .",1
"phục_vụ siêu tệ , rửa lại ly nhựa cho khách dùng rất bẩn , từ góc nhìn của khách nhìn rất khó_chịu .",0
view sông đẹp .,1
"nhà_hàng chay với các món chay đa_dạng , đẹp_mắt và ngon_miệng , không_gian đẹp , mát_rượi , âm_nhạc nhẹ_nhàng thanh_tịnh .",1
"thái_độ làm_việc không chuyên_nghiệp , tài_xế be tới lấy đơn quán không có app be để làm món mà_còn phải mượn máy tài_xế xem đơn bấm bill , tốn thời_gian , quán tệ .",0
"ưu_điểm : địa_điểm đẹp , đồ gọi ra nhanh , nhược_điểm : đồ_ăn không tươi , phục_vụ không thân_thiện cởi_mở , bia đến cuối giờ là sẽ không mở thêm nữa , chỉ cho đặt bia_chai .",0
"đồ_ăn tại quán thì ngon nha , mà đặt qua grab food thì tệ lắm nha , chỉ nên ăn tại quán .",1
dê .,0
"quán rộng thoáng , món ăn dồi_dào , nhưng giá cao .",0
"phục_vụ nhanh , quán rộng .",1
"quán dịch_vụ kém , đã đặt phòng , báo có phòng mà đến_nơi không có phòng , trong khi vẫn thấy có phòng trống mà khách chưa đến , được cái đồ_ăn tươi ngon .",0
"nhân_viên phục_vụ quá tệ , không niềm_nở đồ_ăn có ngon đến cũng không bao_giờ quay lại , khách_hàng đứng chờ 30 ' rất mỏi chân ra hỏi chỗ ngồi ghế nhờ không được hd thái_độ khó_chịu , quá tệ .",0
"món ăn đắt_đỏ , không_gian ồn_ào , món ra quá chậm .",0
tuyệt_vời ông mặt_trời .,1
"ngồi hẳn 1 tiếng không kêu lại thì nhân_viên cũng không lại gọi món , gọi món rồi thì không phục_vụ đồ_ăn , người tới sau lại có món trước đúng chán .",0
đắt bẩn nướng thịt cháy nên ăn vào dễ bệnh tớ nhà ở văn_miếu ăn thử lần cho biết chứ không baoh quay lại .,0
"16 / 4 đồ_ăn order lên rất chậm , ngồi đợi tầm 10p mỗi lần order , đi 7 người mất hơn 3tr7 để được hưởng cái dịch_vụ buffet cao_cấp như này quá thất_vọng .",0
"gọi nhân_viên order không thèm để_ý khách ra đập cuốn menu quát đợi chút rồi bỏ vô trong , xin ghép bàn ngồi ngoài ban_công cho mát thì chửi khách .",0
"quán buôn_bán mà lấn_chiếm vỉa_hè và lòng_đường , món ăn tạm được .",0
"quá tệ , ăn không còn ngon như lần trước , rau thì cát đất không rửa kĩ , nhìn thấy là mất vệ_sinh .",0
"lên món lâu , topping mì cay ít so với các quán xung_quanh , hương_vị tạm .",0
"món ăn thì dở_ẹc , giá_cả thì đắt_đỏ , đặc_biệt gửi xe 10k , đậu sát bên bàn ăn , cần gì giữ .",0
"không_gian đẹp , rộng , thoáng , phục_vụ tốt , đồ_ăn ngon và đẹp_mắt , có phòng phục_vụ tiệc lớn_nhỏ , sạch_sẽ và sang_trọng .",1
"thời_gian đợi cực_kỳ lâu , các bạn không nên ăn_ở đây , đa_phần các đánh_giá tệ tại quán này đều do chờ quá lâu , nhà_hàng không có bất_cứ cải_thiện gì .",0
"cơm trưa ngon , đa_dạng món , chỗ ngồi hơi ít .",1
quán có nhiều món ngon .,1
"nước lẩu thái thơm vị cốt dừa , đồ_ăn khá tươi , đồ fill cũng nhanh không phải chờ_đợi lâu , quán sạch_sẽ , nhân_viên nhiệt_tình , giá_cả phải_chăng , nói_chung không có gì để chê , rất đáng thử .",1
"không_gian quán rộng_rãi thoáng mát , đồ_ăn ngon , hải_sản tươi_sống , giá_cả hợp_lí , nhân_viên phục_vụ tận_tình , một quán đáng để ghé trải_nghiệm .",1
"đồ_ăn và beer tươi rẻ , đúng chất hà_nội , tối_trời lạnh ngồi lề_đường làm nồi lẩu bá_đạo .",1
"tối nay trãi nghiệm tại quán ăn ngon trong trung_tâm thương_mại royal city , tương_đối ổn không_gian rộng đẹp sạch , bạn có nhiều lựa_chọn về món ăn , các bạn nhân_viên khá xinh và nhiệt_tình , nhìn_chung là ổn .",1
"địa_chỉ tuyệt_vời , món ăn đặc_trưng và rẻ_tiền , dịch_vụ chất_lượng , tôi chỉ có_thể giới_thiệu .",1
nhiều món gọi không có .,1
"ăn thì ngon , rẻ , nhưng sạch hay không thì chưa biết , sáng hôm sau cứ buồn_nôn , lợm lợm cực_kỳ khó_chịu , cảm_giác muốn móc họng ra , mọi người cân_nhắc trước khi ăn .",0
"có ngon , dễ ăn , giá một suất 30k , buffet thì cao hơn .",1
"cực tệ , dụng_cụ ăn_uống cực bẩn , ăn chiều_qua và bị đau bụng , bò thì rất hôi có vị rất lạ , nhân_viên thì vô_dụng không biết xử_lý tình_huống , mong tiệm sớm dẹp .",0
"ngày 10 / 12 / 2022 tầm 12h trưa , quán ngon_miệng trước khi thấy chị phục_vụ dùng khăn lau bàn vắt lên ống đũa muỗng , sẽ không quay lại .",0
"mình rất không hài_lòng về quán , mình mua 5 lạng thịt nướng mà nướng không ra nướng , hấp không ra hấp , bảo gói giấy_bạc cho mình để bảo_quản mà không gói .",0
"đồ_ăn khá tanh , dịch vậy không đảm_bảo chất_lượng thì không nên bán , chứ lời được vài đồng mà ảnh_hưởng đến buổi ăn 1 gia_đình là điều không_thể chấp_nhận .",0
"buffet 169k nhiều món ăn và rất nhiều hải_sản luôn , tôm_càng con tương_đối lớn nhưng ghẹ thì nhỏ_xíu , nói_chung là rất nhiều món ăn , tương_đối rẻ so với giá tiền .",1
"đồ_ăn kèm hơi ít loại , thịt tạm ok , hơi ít so với giá_thành .",1
"phở không có gì đặc_biệt ngoài bò gân , giá đắt hơn thậm_chí khi gọi tái chín bình_thường ( 45 hay 50k ) .",0
phục_vụ wa tệ đợi món ăn wa lâu haz .,0
"đồ_ăn ngon , giá_cả hợp_lí , không_gian rộng_rãi , nhân_viên nhiệt_tình nói_chung là phù_hợp với số tiền của mình đã bỏ ra .",1
"lần nào tới đây ăn , hết làm nhầm món , để khách tới trước đợi lượt rất lâu sau , còn quên lên món , quên lên_nước , chất_lượng phục_vụ cực_kì tệ .",0
"dim tu tac q5 trần hưng đạo cuối tuần đi_khách khá đông , khẩu_vị món ăn_đậm đà hơn ở đông_du q1 .",1
11h đêm không mở_cửa .,0
"đồ_ăn ngon , thái_độ phục_vụ chuyên_nghiệp , chị quản_lý nhiệt_tình với khách_hàng , mình có trải_nghiệm tốt , và sẽ quay lại nhiều lần sau .",1
"không ngon mà giá cứa_cổ , 200000 / bát .",0
"giá thì đắt mà đồ_ăn thì ít , hết xôi cũng không thông_báo trước tới lúc bưng đồ_ăn lên mới thông_báo .",0
"phục_vụ rất tệ , nhân_viên đổ đồ_ăn ra người khách nhưng thái_độ , không xin_lỗi khách , đồ_ăn không ngon , lên đồ_ăn chậm , trải_nghiệm của tôi thật_sự rất tệ .",0
nhân_viên phục_vụ và quản_lý không chuyên_nghiệp .,0
cần chấn_chỉnh lại thái_độ phục_vụ của nhân_viên .,0
de tuoi vĩnh lọc ngon nhé anh_em .,0
"khoảng 200k là đủ cho 2 người ăn thoải_mái món phở trộn ngon nhất sau đến món phở cuốn phở chiên phồng là món ngán nhất bởi chiên khá nhiều mỡ , làm_sao để giảm mỡ đi thì rất ngon .",1
"đồ_ăn đơn_giản miễn_phí gần trung_tâm thành_phố hcm , với đội_ngũ chủ_sở_hữu thân_thiện , họ sẽ kiên_nhẫn nhận đơn đặt_hàng của bạn ngay cả khi bạn chưa chắc_chắn lắm .",1
tôi đặt_hàng 2 combo burger size lớn nhưng khi giao hàng lại giao cho tôi size vừa .,0
"đồ_ăn thì ngon thật đấy , nhma quả gửi xe_máy 8k thì ối giồi ôi thật , giá_cả cũng không phải rẻ , mà tính riêng vé gửi xe_máy chi vậy .",0
"phục_vụ lên món chậm quá , chờ than nóng rất lâu .",0
quá tệ lần sau không ghé nữa .,0
quán chỉ ưu_tiên khách đến ngồi ăn_khách mua về ngồi đợi 2 bàn như_vậy ăn đi ra rồi vẫn chưa thấy đâu .,0
"đi theo rivew tới đây , ăn ngon , hài_lòng .",1
"quán nóng bật đh cho có , đánh gia thấp không_gian , môi_trường phục_vụ .",0
bạn gái nhân_viên không tôn_trọng chị tôi .,0
đừng đến đây khi bạn say nếu không bạn sẽ phải trả một hoá_đơn thậm_chí bạn không_thể tưởng_tượng được khi thức dậy vào sáng hôm sau .,0
"đồ_ăn ổn , ăn no bụng .",1
hợp túi_tiền .,1
"chất_lượng đồ_ăn không tốt , đắt_đỏ .",0
"đồ_ăn kiểu bắc , tạm được , anh chủ hay ăn_nói mất lịch_sự .",0
đông khách nhưng trên phố nên giá hơi cao .,1
"củng là con_người với con_người người ngồi ăn che các kiểu người lấy hàng , thua cảm_ơn các bạn đến ăn mà anh_em shipper được đứng ngoài mưa .",0
"mình đi ăn nóm 4 người mà cái gì cũng hết : kim chi , chả cá xiên que , trái_cây tráng_miệng , riêng chỉ được 1 món gà sốt là tạm ổn , thái_độ nhận viên cực_kì khó_chịu .",0
"phục_vụ quá tệ , lên thiếu món nhắc mãi phục_vụ mới mang lên , chờ lên món thì quá lâu , thái_độ nhân_viên tệ chưa từng thấy .",0
"mình đi quán này rất nhiều lần trải_nghiệm khá là tệ hay sảy ra đánh nhau khá là nhiều một cái khá bất_ngờ là nhân_viên giả_vờ vô_can nhưng đánh luôn khách khá nhiều lần , cảm_thấy không an_toàn khi đến quán .",0
"vô_cùng tệ đây là cảm_nhận và đánh_giá khía_cạnh của tôi , dịch_vụ vô_cùng tệ , xây_dựng thương_hiệu cả một quá_trình mà_lại thiếu chuyên .",0
"cà_ri ngon nhất mà mình từng ăn , chưa thấy chổ nào ngon như quán này , đã ăn_ở đây nhiều năm , sẽ tiếp_tục ủng_hộ quán .",1
"phục_vụ quá tự , món ăn lại không ngon .",0
"không_gian thoáng mát , đồ_ăn ngon .",1
quán dễ_thương .,1
"món ăn khá phong_phú , ngon , hợp_khẩu vị , không_gian thông_thoáng .",1
"giữa lòng thủ_đô mà có quán thế_này thật tuyệt , có đủ cơm và thức_ăn tự chọn , canh và hoa_quả tráng_miệng .",1
"đồ_ăn không có gì nổi_bật nhưng không ngon với mức giá này , các bạn nhân_viên phục_vụ cũng không tận_tình lắm , chắc không bao_giờ ghé lại nữa .",0
"quá thiếu chuyên_nghiệp , không nhiệt_tình với khách_hàng .",0
giàu protein .,0
"đợi 30p không thấy món đâu , đã vô nói nhân_viên 2 lần .",0
"quán ăn sạch_sẽ , giá_cả hợp_lý , nhiều món phong_phú , đồ khá tươi , quán ruột .",1
"đồ_ăn phục_vụ khá nhanh và ngon_miệng , không_gian quán rất thư_giãn giữa trung_tâm quận 1 ở khu_phố ngân_hàng .",1
mọi thứ thật tệ .,0
"quán có_điều hoà mát , nhân_viên okla tinh_tế ạ .",1
"ăn tạm , hơi đắt , làm món lâu , cách nói_chuyện của chủ quán hơi kì , bớt nói lại chắc oke hơn .",0
"không đặt aha nhưng bị tài_xế aha đi sai vượt ẩu hành_hung , quay xe lại đâm xe vào xe mình , nên kiểm_tra lại cả đạo_đức lẫn ý_thức của để tuyển_chọn thông_qua hồ_sơ .",0
"quán đông rất thông_cảm nhưng bàn khác tới sau lên món trước , đợi đồ_ăn 1 tiếng , đòi tính tiền thì kêu đợi 5p nhưng đợi hẳn 15 , tính tiền gọi 100 lần 30p chưa ra bill .",0
"ăn tạm được , wc thì khá hôi , chỗ vào nhà wc thì rửa ly nên xà_bông trôi ra rất trơn trược nguy_hiểm , giá cũng cao .",1
"thái_độ phục_vụ kém , đồ_ăn lên lâu .",0
"cũng tạm quá cơn nghiền , .",1
giá_cả được phục_vụ hơi lâu thức_ăn bình_thường .,1
"đồ_ăn ngon , giá rẻ phù_hợp cho cả các bạn học_sinh , sinh_viên .",1
"ăn mấy lần ở đây nhưng cảm_nhận không ngon , thịt ngan bở , không thơm , nước_mắm pha không ngon , ồn_ào , có món bún nem ngan rán ăn được .",0
"đồ_ăn ngon , nhân_viên nhiệt_tình , quán đẹp .",1
"quán để đồ rất tanh và bẩn , xào thịt bò 2 lần vẫn sống .",0
dịch_vụ 5 .,1
"nem ăn ngon cực , nước_chấm siêu siêu cuốn luôn á , giá cũng phải_chăng nữa , lần sau có dịp mình sẽ ghé tiếp nhe .",1
"vị_trí cực_kì đẹp , tuy_nhiên giá thực_sự quá đắt , đồ uống không phải xuất_sắc lắm và đồ_ăn siêu siêu đắt .",1
"bãi giữ xe nhỏ , thức_ăn ổn , nhân_viên thân_thiện .",1
"đồ_ăn bình_thường , cảm_giác không tươi , phục_vụ tốt , tính phí rượu quê mang vào 200k / 1 lít là quá đắt .",0
"mình làm shipper lấy đồ_ăn trong này , các bạn nhân_viên ở đây rất lịch_sự và niềm_nở với shiper , 10 điểm nha .",1
"đi ăn về cả 2 vợ_chồng bị tiêu_chảy nhẹ , đồ_ăn thì chả có gì , nói_chung với giá này thì thấy đi ăn hơi phí , ăn cũng không ngon nữa , đúng là ăn xong về quá bực_mình luôn .",0
không đặc_biệt như tôi nghĩ .,0
"đồ_ăn tạm được , thái_độ nhân_viên phục_vụ rất tệ .",0
